time,submitted,remote,running,completed
1268.90053701,823,0,177,0
1274.01930094,823,0,177,0
1279.12953901,823,0,177,0
1284.23889995,823,0,177,0
1289.35058188,823,0,177,0
1294.46616888,823,0,177,0
1299.580446,815,0,185,0
1304.69279599,815,0,185,0
1309.80477595,815,0,185,0
1314.91744804,815,0,185,0
1320.02976084,815,0,185,0
1325.14246583,815,0,185,0
1330.25159192,815,0,185,0
1335.36610985,815,0,185,0
1340.47442698,815,0,185,0
1345.60820889,815,0,185,0
1350.76661301,815,0,185,0
1355.88156199,815,0,185,0
1360.99375701,809,0,191,0
1366.14015293,809,0,191,0
1371.26993799,809,0,191,0
